image,point,x,y
./croppedImages/cropped120.png,21.0,60.0,62.0
./croppedImages/cropped120.png,22.0,84.0,62.0
./croppedImages/cropped120.png,23.0,99.0,57.0
./croppedImages/cropped120.png,24.0,113.0,56.0
./croppedImages/cropped120.png,25.0,126.0,59.0
./croppedImages/cropped120.png,26.0,134.0,70.0
./croppedImages/cropped120.png,27.0,73.0,77.0
./croppedImages/cropped120.png,28.0,73.0,89.0
./croppedImages/cropped120.png,29.0,73.0,101.0
./croppedImages/cropped120.png,30.0,73.0,114.0
./croppedImages/cropped120.png,31.0,61.0,123.0
./croppedImages/cropped120.png,32.0,67.0,125.0
./croppedImages/cropped120.png,33.0,74.0,126.0
./croppedImages/cropped120.png,34.0,81.0,124.0
./croppedImages/cropped120.png,35.0,87.0,123.0
./croppedImages/cropped120.png,36.0,30.0,82.0
./croppedImages/cropped120.png,37.0,37.0,75.0
./croppedImages/cropped120.png,38.0,47.0,75.0
./croppedImages/cropped120.png,39.0,56.0,82.0
./croppedImages/cropped120.png,40.0,47.0,84.0
./croppedImages/cropped120.png,41.0,37.0,85.0
./croppedImages/cropped120.png,42.0,91.0,81.0
./croppedImages/cropped120.png,43.0,99.0,75.0
./croppedImages/cropped120.png,44.0,109.0,75.0
./croppedImages/cropped120.png,45.0,116.0,80.0
./croppedImages/cropped120.png,46.0,110.0,84.0
./croppedImages/cropped120.png,47.0,100.0,84.0
./croppedImages/cropped120.png,48.0,54.0,153.0
./croppedImages/cropped120.png,49.0,62.0,146.0
./croppedImages/cropped120.png,50.0,70.0,143.0
./croppedImages/cropped120.png,51.0,76.0,144.0
./croppedImages/cropped120.png,52.0,82.0,142.0
./croppedImages/cropped120.png,53.0,90.0,146.0
./croppedImages/cropped120.png,54.0,97.0,152.0
./croppedImages/cropped120.png,55.0,92.0,156.0
./croppedImages/cropped120.png,56.0,85.0,159.0
./croppedImages/cropped120.png,57.0,78.0,160.0
./croppedImages/cropped120.png,58.0,71.0,160.0
./croppedImages/cropped120.png,59.0,63.0,158.0
./croppedImages/cropped120.png,60.0,58.0,153.0
./croppedImages/cropped120.png,61.0,70.0,150.0
./croppedImages/cropped120.png,62.0,76.0,150.0
./croppedImages/cropped120.png,63.0,83.0,149.0
./croppedImages/cropped120.png,64.0,93.0,151.0
./croppedImages/cropped120.png,65.0,83.0,150.0
./croppedImages/cropped120.png,66.0,77.0,151.0
./croppedImages/cropped120.png,67.0,71.0,150.0
./croppedImages/cropped120.png,68.0,70.0,0.0
./croppedImages/cropped121.png,0.0,-1.0,78.0
./croppedImages/cropped121.png,1.0,0.0,97.0
./croppedImages/cropped121.png,2.0,2.0,116.0
./croppedImages/cropped121.png,3.0,5.0,135.0
./croppedImages/cropped121.png,4.0,12.0,153.0
./croppedImages/cropped121.png,5.0,21.0,170.0
./croppedImages/cropped121.png,6.0,33.0,185.0
./croppedImages/cropped121.png,7.0,47.0,196.0
./croppedImages/cropped121.png,8.0,65.0,200.0
./croppedImages/cropped121.png,9.0,84.0,198.0
./croppedImages/cropped121.png,10.0,99.0,188.0
./croppedImages/cropped121.png,11.0,111.0,175.0
./croppedImages/cropped121.png,12.0,121.0,159.0
./croppedImages/cropped121.png,13.0,129.0,142.0
./croppedImages/cropped121.png,14.0,133.0,123.0
./croppedImages/cropped121.png,15.0,137.0,105.0
./croppedImages/cropped121.png,16.0,140.0,86.0
./croppedImages/cropped121.png,17.0,9.0,61.0
./croppedImages/cropped121.png,18.0,17.0,52.0
./croppedImages/cropped121.png,19.0,31.0,49.0
./croppedImages/cropped121.png,20.0,46.0,51.0
./croppedImages/cropped121.png,21.0,59.0,57.0
./croppedImages/cropped121.png,22.0,85.0,57.0
./croppedImages/cropped121.png,23.0,99.0,53.0
./croppedImages/cropped121.png,24.0,113.0,52.0
./croppedImages/cropped121.png,25.0,126.0,57.0
./croppedImages/cropped121.png,26.0,133.0,67.0
./croppedImages/cropped121.png,27.0,71.0,70.0
./croppedImages/cropped121.png,28.0,71.0,81.0
./croppedImages/cropped121.png,29.0,70.0,92.0
./croppedImages/cropped121.png,30.0,70.0,103.0
./croppedImages/cropped121.png,31.0,55.0,115.0
./croppedImages/cropped121.png,32.0,61.0,117.0
./croppedImages/cropped121.png,33.0,68.0,119.0
./croppedImages/cropped121.png,34.0,76.0,118.0
./croppedImages/cropped121.png,35.0,82.0,116.0
./croppedImages/cropped121.png,36.0,23.0,72.0
./croppedImages/cropped121.png,37.0,31.0,67.0
./croppedImages/cropped121.png,38.0,42.0,67.0
./croppedImages/cropped121.png,39.0,52.0,74.0
./croppedImages/cropped121.png,40.0,42.0,76.0
./croppedImages/cropped121.png,41.0,31.0,76.0
./croppedImages/cropped121.png,42.0,89.0,76.0
./croppedImages/cropped121.png,43.0,100.0,70.0
./croppedImages/cropped121.png,44.0,110.0,72.0
./croppedImages/cropped121.png,45.0,117.0,77.0
./croppedImages/cropped121.png,46.0,110.0,80.0
./croppedImages/cropped121.png,47.0,99.0,79.0
./croppedImages/cropped121.png,48.0,43.0,147.0
./croppedImages/cropped121.png,49.0,53.0,140.0
./croppedImages/cropped121.png,50.0,62.0,135.0
./croppedImages/cropped121.png,51.0,67.0,137.0
./croppedImages/cropped121.png,52.0,74.0,136.0
./croppedImages/cropped121.png,53.0,83.0,142.0
./croppedImages/cropped121.png,54.0,91.0,149.0
./croppedImages/cropped121.png,55.0,82.0,153.0
./croppedImages/cropped121.png,56.0,73.0,154.0
./croppedImages/cropped121.png,57.0,66.0,154.0
./croppedImages/cropped121.png,58.0,60.0,153.0
./croppedImages/cropped121.png,59.0,52.0,152.0
./croppedImages/cropped121.png,60.0,49.0,146.0
./croppedImages/cropped121.png,61.0,61.0,143.0
./croppedImages/cropped121.png,62.0,67.0,143.0
./croppedImages/cropped121.png,63.0,73.0,144.0
./croppedImages/cropped121.png,64.0,86.0,148.0
./croppedImages/cropped121.png,65.0,73.0,145.0
./croppedImages/cropped121.png,66.0,67.0,145.0
./croppedImages/cropped121.png,67.0,62.0,144.0
./croppedImages/cropped121.png,68.0,69.0,0.0
./croppedImages/cropped122.png,0.0,0.0,73.0
./croppedImages/cropped122.png,1.0,0.0,93.0
./croppedImages/cropped122.png,2.0,2.0,113.0
./croppedImages/cropped122.png,3.0,5.0,134.0
./croppedImages/cropped122.png,4.0,11.0,153.0
./croppedImages/cropped122.png,5.0,21.0,171.0
./croppedImages/cropped122.png,6.0,34.0,186.0
./croppedImages/cropped122.png,7.0,50.0,198.0
./croppedImages/cropped122.png,8.0,68.0,201.0
./croppedImages/cropped122.png,9.0,87.0,199.0
./croppedImages/cropped122.png,10.0,104.0,188.0
./croppedImages/cropped122.png,11.0,118.0,174.0
./croppedImages/cropped122.png,12.0,128.0,157.0
./croppedImages/cropped122.png,13.0,134.0,138.0
./croppedImages/cropped122.png,14.0,137.0,118.0
./croppedImages/cropped122.png,15.0,140.0,99.0
./croppedImages/cropped122.png,16.0,142.0,79.0
./croppedImages/cropped122.png,17.0,11.0,61.0
./croppedImages/cropped122.png,18.0,19.0,50.0
./croppedImages/cropped122.png,19.0,33.0,47.0
./croppedImages/cropped122.png,20.0,46.0,50.0
./croppedImages/cropped122.png,21.0,59.0,56.0
./croppedImages/cropped122.png,22.0,89.0,56.0
./croppedImages/cropped122.png,23.0,102.0,52.0
./croppedImages/cropped122.png,24.0,116.0,50.0
./croppedImages/cropped122.png,25.0,129.0,55.0
./croppedImages/cropped122.png,26.0,135.0,66.0
./croppedImages/cropped122.png,27.0,73.0,70.0
./croppedImages/cropped122.png,28.0,72.0,83.0
./croppedImages/cropped122.png,29.0,72.0,95.0
./croppedImages/cropped122.png,30.0,71.0,108.0
./croppedImages/cropped122.png,31.0,58.0,116.0
./croppedImages/cropped122.png,32.0,64.0,119.0
./croppedImages/cropped122.png,33.0,71.0,120.0
./croppedImages/cropped122.png,34.0,78.0,119.0
./croppedImages/cropped122.png,35.0,85.0,118.0
./croppedImages/cropped122.png,36.0,29.0,71.0
./croppedImages/cropped122.png,37.0,36.0,67.0
./croppedImages/cropped122.png,38.0,46.0,67.0
./croppedImages/cropped122.png,39.0,54.0,72.0
./croppedImages/cropped122.png,40.0,45.0,74.0
./croppedImages/cropped122.png,41.0,36.0,74.0
./croppedImages/cropped122.png,42.0,92.0,74.0
./croppedImages/cropped122.png,43.0,100.0,69.0
./croppedImages/cropped122.png,44.0,110.0,70.0
./croppedImages/cropped122.png,45.0,116.0,75.0
./croppedImages/cropped122.png,46.0,110.0,77.0
./croppedImages/cropped122.png,47.0,101.0,77.0
./croppedImages/cropped122.png,48.0,44.0,143.0
./croppedImages/cropped122.png,49.0,53.0,138.0
./croppedImages/cropped122.png,50.0,63.0,136.0
./croppedImages/cropped122.png,51.0,71.0,138.0
./croppedImages/cropped122.png,52.0,80.0,137.0
./croppedImages/cropped122.png,53.0,89.0,141.0
./croppedImages/cropped122.png,54.0,97.0,146.0
./croppedImages/cropped122.png,55.0,88.0,151.0
./croppedImages/cropped122.png,56.0,79.0,153.0
./croppedImages/cropped122.png,57.0,69.0,153.0
./croppedImages/cropped122.png,58.0,61.0,152.0
./croppedImages/cropped122.png,59.0,52.0,148.0
./croppedImages/cropped122.png,60.0,49.0,143.0
./croppedImages/cropped122.png,61.0,62.0,142.0
./croppedImages/cropped122.png,62.0,71.0,144.0
./croppedImages/cropped122.png,63.0,80.0,143.0
./croppedImages/cropped122.png,64.0,93.0,146.0
./croppedImages/cropped122.png,65.0,79.0,144.0
./croppedImages/cropped122.png,66.0,70.0,145.0
./croppedImages/cropped122.png,67.0,62.0,143.0
./croppedImages/cropped122.png,68.0,70.0,0.0
./croppedImages/cropped123.png,0.0,1.0,85.0
./croppedImages/cropped123.png,1.0,2.0,103.0
./croppedImages/cropped123.png,2.0,5.0,121.0
./croppedImages/cropped123.png,3.0,7.0,139.0
./croppedImages/cropped123.png,4.0,12.0,156.0
./croppedImages/cropped123.png,5.0,19.0,172.0
./croppedImages/cropped123.png,6.0,30.0,186.0
./croppedImages/cropped123.png,7.0,44.0,197.0
./croppedImages/cropped123.png,8.0,62.0,201.0
./croppedImages/cropped123.png,9.0,80.0,199.0
./croppedImages/cropped123.png,10.0,96.0,190.0
./croppedImages/cropped123.png,11.0,109.0,178.0
./croppedImages/cropped123.png,12.0,118.0,162.0
./croppedImages/cropped123.png,13.0,124.0,145.0
./croppedImages/cropped123.png,14.0,128.0,127.0
./croppedImages/cropped123.png,15.0,132.0,109.0
./croppedImages/cropped123.png,16.0,135.0,91.0
./croppedImages/cropped123.png,17.0,9.0,69.0
./croppedImages/cropped123.png,18.0,15.0,60.0
./croppedImages/cropped123.png,19.0,26.0,57.0
./croppedImages/cropped123.png,20.0,39.0,58.0
./croppedImages/cropped123.png,21.0,50.0,62.0
./croppedImages/cropped123.png,22.0,78.0,61.0
./croppedImages/cropped123.png,23.0,92.0,57.0
./croppedImages/cropped123.png,24.0,106.0,57.0
./croppedImages/cropped123.png,25.0,118.0,62.0
./croppedImages/cropped123.png,26.0,125.0,71.0
./croppedImages/cropped123.png,27.0,63.0,79.0
./croppedImages/cropped123.png,28.0,62.0,93.0
./croppedImages/cropped123.png,29.0,60.0,106.0
./croppedImages/cropped123.png,30.0,59.0,120.0
./croppedImages/cropped123.png,31.0,49.0,130.0
./croppedImages/cropped123.png,32.0,54.0,132.0
./croppedImages/cropped123.png,33.0,60.0,134.0
./croppedImages/cropped123.png,34.0,67.0,133.0
./croppedImages/cropped123.png,35.0,74.0,131.0
./croppedImages/cropped123.png,36.0,22.0,81.0
./croppedImages/cropped123.png,37.0,29.0,74.0
./croppedImages/cropped123.png,38.0,40.0,75.0
./croppedImages/cropped123.png,39.0,48.0,83.0
./croppedImages/cropped123.png,40.0,39.0,85.0
./croppedImages/cropped123.png,41.0,29.0,85.0
./croppedImages/cropped123.png,42.0,82.0,83.0
./croppedImages/cropped123.png,43.0,91.0,76.0
./croppedImages/cropped123.png,44.0,102.0,76.0
./croppedImages/cropped123.png,45.0,109.0,82.0
./croppedImages/cropped123.png,46.0,102.0,86.0
./croppedImages/cropped123.png,47.0,92.0,86.0
./croppedImages/cropped123.png,48.0,40.0,155.0
./croppedImages/cropped123.png,49.0,47.0,151.0
./croppedImages/cropped123.png,50.0,55.0,150.0
./croppedImages/cropped123.png,51.0,61.0,152.0
./croppedImages/cropped123.png,52.0,68.0,151.0
./croppedImages/cropped123.png,53.0,77.0,153.0
./croppedImages/cropped123.png,54.0,86.0,157.0
./croppedImages/cropped123.png,55.0,77.0,161.0
./croppedImages/cropped123.png,56.0,68.0,163.0
./croppedImages/cropped123.png,57.0,60.0,163.0
./croppedImages/cropped123.png,58.0,54.0,162.0
./croppedImages/cropped123.png,59.0,47.0,160.0
./croppedImages/cropped123.png,60.0,44.0,155.0
./croppedImages/cropped123.png,61.0,55.0,155.0
./croppedImages/cropped123.png,62.0,61.0,157.0
./croppedImages/cropped123.png,63.0,68.0,156.0
./croppedImages/cropped123.png,64.0,81.0,158.0
./croppedImages/cropped123.png,65.0,68.0,155.0
./croppedImages/cropped123.png,66.0,61.0,155.0
./croppedImages/cropped123.png,67.0,55.0,154.0
./croppedImages/cropped123.png,68.0,67.0,0.0
./croppedImages/cropped124.png,0.0,0.0,74.0
./croppedImages/cropped124.png,1.0,2.0,93.0
./croppedImages/cropped124.png,2.0,6.0,113.0
./croppedImages/cropped124.png,3.0,9.0,132.0
./croppedImages/cropped124.png,4.0,15.0,152.0
./croppedImages/cropped124.png,5.0,25.0,170.0
./croppedImages/cropped124.png,6.0,37.0,185.0
./croppedImages/cropped124.png,7.0,52.0,196.0
./croppedImages/cropped124.png,8.0,70.0,200.0
./croppedImages/cropped124.png,9.0,88.0,197.0
./croppedImages/cropped124.png,10.0,104.0,187.0
./croppedImages/cropped124.png,11.0,118.0,171.0
./croppedImages/cropped124.png,12.0,129.0,154.0
./croppedImages/cropped124.png,13.0,135.0,134.0
./croppedImages/cropped124.png,14.0,138.0,114.0
./croppedImages/cropped124.png,15.0,141.0,94.0
./croppedImages/cropped124.png,16.0,142.0,73.0
./croppedImages/cropped124.png,17.0,10.0,66.0
./croppedImages/cropped124.png,18.0,17.0,57.0
./croppedImages/cropped124.png,19.0,31.0,54.0
./croppedImages/cropped124.png,20.0,45.0,55.0
./croppedImages/cropped124.png,21.0,58.0,60.0
./croppedImages/cropped124.png,22.0,76.0,60.0
./croppedImages/cropped124.png,23.0,90.0,54.0
./croppedImages/cropped124.png,24.0,104.0,53.0
./croppedImages/cropped124.png,25.0,118.0,55.0
./croppedImages/cropped124.png,26.0,128.0,64.0
./croppedImages/cropped124.png,27.0,66.0,73.0
./croppedImages/cropped124.png,28.0,66.0,85.0
./croppedImages/cropped124.png,29.0,66.0,98.0
./croppedImages/cropped124.png,30.0,66.0,110.0
./croppedImages/cropped124.png,31.0,55.0,120.0
./croppedImages/cropped124.png,32.0,60.0,123.0
./croppedImages/cropped124.png,33.0,67.0,124.0
./croppedImages/cropped124.png,34.0,74.0,122.0
./croppedImages/cropped124.png,35.0,80.0,119.0
./croppedImages/cropped124.png,36.0,26.0,75.0
./croppedImages/cropped124.png,37.0,33.0,69.0
./croppedImages/cropped124.png,38.0,43.0,70.0
./croppedImages/cropped124.png,39.0,51.0,76.0
./croppedImages/cropped124.png,40.0,43.0,78.0
./croppedImages/cropped124.png,41.0,33.0,79.0
./croppedImages/cropped124.png,42.0,86.0,76.0
./croppedImages/cropped124.png,43.0,94.0,69.0
./croppedImages/cropped124.png,44.0,104.0,69.0
./croppedImages/cropped124.png,45.0,111.0,74.0
./croppedImages/cropped124.png,46.0,105.0,78.0
./croppedImages/cropped124.png,47.0,95.0,78.0
./croppedImages/cropped124.png,48.0,45.0,146.0
./croppedImages/cropped124.png,49.0,53.0,141.0
./croppedImages/cropped124.png,50.0,62.0,138.0
./croppedImages/cropped124.png,51.0,68.0,140.0
./croppedImages/cropped124.png,52.0,74.0,138.0
./croppedImages/cropped124.png,53.0,84.0,141.0
./croppedImages/cropped124.png,54.0,94.0,146.0
./croppedImages/cropped124.png,55.0,84.0,152.0
./croppedImages/cropped124.png,56.0,75.0,154.0
./croppedImages/cropped124.png,57.0,68.0,155.0
./croppedImages/cropped124.png,58.0,61.0,154.0
./croppedImages/cropped124.png,59.0,53.0,152.0
./croppedImages/cropped124.png,60.0,49.0,147.0
./croppedImages/cropped124.png,61.0,61.0,146.0
./croppedImages/cropped124.png,62.0,68.0,146.0
./croppedImages/cropped124.png,63.0,75.0,146.0
./croppedImages/cropped124.png,64.0,89.0,147.0
./croppedImages/cropped124.png,65.0,74.0,146.0
./croppedImages/cropped124.png,66.0,68.0,146.0
./croppedImages/cropped124.png,67.0,61.0,146.0
./croppedImages/cropped124.png,68.0,70.0,0.0
./croppedImages/cropped125.png,0.0,1.0,83.0
./croppedImages/cropped125.png,1.0,2.0,102.0
./croppedImages/cropped125.png,2.0,4.0,120.0
./croppedImages/cropped125.png,3.0,7.0,139.0
./croppedImages/cropped125.png,4.0,13.0,156.0
./croppedImages/cropped125.png,5.0,23.0,172.0
./croppedImages/cropped125.png,6.0,34.0,186.0
./croppedImages/cropped125.png,7.0,48.0,198.0
./croppedImages/cropped125.png,8.0,65.0,201.0
./croppedImages/cropped125.png,9.0,82.0,198.0
./croppedImages/cropped125.png,10.0,97.0,187.0
./croppedImages/cropped125.png,11.0,110.0,173.0
./croppedImages/cropped125.png,12.0,121.0,159.0
./croppedImages/cropped125.png,13.0,128.0,142.0
./croppedImages/cropped125.png,14.0,132.0,124.0
./croppedImages/cropped125.png,15.0,135.0,106.0
./croppedImages/cropped125.png,16.0,136.0,87.0
./croppedImages/cropped125.png,17.0,11.0,68.0
./croppedImages/cropped125.png,18.0,18.0,58.0
./croppedImages/cropped125.png,19.0,31.0,53.0
./croppedImages/cropped125.png,20.0,44.0,55.0
./croppedImages/cropped125.png,21.0,57.0,59.0
./croppedImages/cropped125.png,22.0,78.0,58.0
./croppedImages/cropped125.png,23.0,92.0,53.0
./croppedImages/cropped125.png,24.0,105.0,52.0
./croppedImages/cropped125.png,25.0,118.0,58.0
./croppedImages/cropped125.png,26.0,125.0,67.0
./croppedImages/cropped125.png,27.0,67.0,74.0
./croppedImages/cropped125.png,28.0,66.0,86.0
./croppedImages/cropped125.png,29.0,66.0,98.0
./croppedImages/cropped125.png,30.0,66.0,110.0
./croppedImages/cropped125.png,31.0,54.0,121.0
./croppedImages/cropped125.png,32.0,60.0,123.0
./croppedImages/cropped125.png,33.0,66.0,124.0
./croppedImages/cropped125.png,34.0,72.0,122.0
./croppedImages/cropped125.png,35.0,77.0,120.0
./croppedImages/cropped125.png,36.0,25.0,77.0
./croppedImages/cropped125.png,37.0,32.0,73.0
./croppedImages/cropped125.png,38.0,42.0,73.0
./croppedImages/cropped125.png,39.0,51.0,78.0
./croppedImages/cropped125.png,40.0,42.0,80.0
./croppedImages/cropped125.png,41.0,32.0,81.0
./croppedImages/cropped125.png,42.0,84.0,77.0
./croppedImages/cropped125.png,43.0,92.0,72.0
./croppedImages/cropped125.png,44.0,102.0,71.0
./croppedImages/cropped125.png,45.0,109.0,76.0
./croppedImages/cropped125.png,46.0,102.0,79.0
./croppedImages/cropped125.png,47.0,93.0,79.0
./croppedImages/cropped125.png,48.0,40.0,150.0
./croppedImages/cropped125.png,49.0,49.0,145.0
./croppedImages/cropped125.png,50.0,59.0,142.0
./croppedImages/cropped125.png,51.0,65.0,144.0
./croppedImages/cropped125.png,52.0,73.0,141.0
./croppedImages/cropped125.png,53.0,82.0,144.0
./croppedImages/cropped125.png,54.0,91.0,148.0
./croppedImages/cropped125.png,55.0,82.0,155.0
./croppedImages/cropped125.png,56.0,74.0,160.0
./croppedImages/cropped125.png,57.0,66.0,162.0
./croppedImages/cropped125.png,58.0,58.0,161.0
./croppedImages/cropped125.png,59.0,49.0,157.0
./croppedImages/cropped125.png,60.0,45.0,150.0
./croppedImages/cropped125.png,61.0,59.0,151.0
./croppedImages/cropped125.png,62.0,65.0,151.0
./croppedImages/cropped125.png,63.0,73.0,150.0
./croppedImages/cropped125.png,64.0,86.0,149.0
./croppedImages/cropped125.png,65.0,73.0,150.0
./croppedImages/cropped125.png,66.0,66.0,151.0
./croppedImages/cropped125.png,67.0,59.0,151.0
./croppedImages/cropped125.png,68.0,67.0,0.0
./croppedImages/cropped126.png,0.0,0.0,72.0
./croppedImages/cropped126.png,1.0,0.0,93.0
./croppedImages/cropped126.png,2.0,1.0,114.0
./croppedImages/cropped126.png,3.0,4.0,135.0
./croppedImages/cropped126.png,4.0,10.0,155.0
./croppedImages/cropped126.png,5.0,22.0,172.0
./croppedImages/cropped126.png,6.0,39.0,186.0
./croppedImages/cropped126.png,7.0,59.0,197.0
./croppedImages/cropped126.png,8.0,80.0,201.0
./croppedImages/cropped126.png,9.0,102.0,199.0
./croppedImages/cropped126.png,10.0,121.0,189.0
./croppedImages/cropped126.png,11.0,137.0,175.0
./croppedImages/cropped126.png,12.0,148.0,158.0
./croppedImages/cropped126.png,13.0,154.0,138.0
./croppedImages/cropped126.png,14.0,157.0,119.0
./croppedImages/cropped126.png,15.0,160.0,99.0
./croppedImages/cropped126.png,16.0,161.0,78.0
./croppedImages/cropped126.png,17.0,17.0,60.0
./croppedImages/cropped126.png,18.0,28.0,50.0
./croppedImages/cropped126.png,19.0,43.0,46.0
./croppedImages/cropped126.png,20.0,58.0,48.0
./croppedImages/cropped126.png,21.0,73.0,54.0
./croppedImages/cropped126.png,22.0,100.0,56.0
./croppedImages/cropped126.png,23.0,113.0,50.0
./croppedImages/cropped126.png,24.0,128.0,48.0
./croppedImages/cropped126.png,25.0,143.0,53.0
./croppedImages/cropped126.png,26.0,151.0,65.0
./croppedImages/cropped126.png,27.0,85.0,73.0
./croppedImages/cropped126.png,28.0,84.0,86.0
./croppedImages/cropped126.png,29.0,84.0,99.0
./croppedImages/cropped126.png,30.0,84.0,113.0
./croppedImages/cropped126.png,31.0,68.0,123.0
./croppedImages/cropped126.png,32.0,76.0,125.0
./croppedImages/cropped126.png,33.0,83.0,127.0
./croppedImages/cropped126.png,34.0,91.0,125.0
./croppedImages/cropped126.png,35.0,99.0,123.0
./croppedImages/cropped126.png,36.0,34.0,76.0
./croppedImages/cropped126.png,37.0,43.0,71.0
./croppedImages/cropped126.png,38.0,53.0,72.0
./croppedImages/cropped126.png,39.0,63.0,79.0
./croppedImages/cropped126.png,40.0,53.0,82.0
./croppedImages/cropped126.png,41.0,42.0,81.0
./croppedImages/cropped126.png,42.0,105.0,80.0
./croppedImages/cropped126.png,43.0,116.0,74.0
./croppedImages/cropped126.png,44.0,126.0,74.0
./croppedImages/cropped126.png,45.0,135.0,79.0
./croppedImages/cropped126.png,46.0,127.0,83.0
./croppedImages/cropped126.png,47.0,116.0,83.0
./croppedImages/cropped126.png,48.0,53.0,149.0
./croppedImages/cropped126.png,49.0,66.0,144.0
./croppedImages/cropped126.png,50.0,76.0,140.0
./croppedImages/cropped126.png,51.0,84.0,142.0
./croppedImages/cropped126.png,52.0,91.0,140.0
./croppedImages/cropped126.png,53.0,101.0,144.0
./croppedImages/cropped126.png,54.0,111.0,149.0
./croppedImages/cropped126.png,55.0,100.0,156.0
./croppedImages/cropped126.png,56.0,91.0,159.0
./croppedImages/cropped126.png,57.0,83.0,160.0
./croppedImages/cropped126.png,58.0,75.0,159.0
./croppedImages/cropped126.png,59.0,65.0,156.0
./croppedImages/cropped126.png,60.0,58.0,149.0
./croppedImages/cropped126.png,61.0,76.0,148.0
./croppedImages/cropped126.png,62.0,84.0,149.0
./croppedImages/cropped126.png,63.0,91.0,148.0
./croppedImages/cropped126.png,64.0,107.0,149.0
./croppedImages/cropped126.png,65.0,91.0,149.0
./croppedImages/cropped126.png,66.0,84.0,150.0
./croppedImages/cropped126.png,67.0,76.0,149.0
./croppedImages/cropped126.png,68.0,80.0,0.0
./croppedImages/cropped127.png,0.0,0.0,78.0
./croppedImages/cropped127.png,1.0,0.0,96.0
./croppedImages/cropped127.png,2.0,3.0,114.0
./croppedImages/cropped127.png,3.0,6.0,132.0
./croppedImages/cropped127.png,4.0,12.0,149.0
./croppedImages/cropped127.png,5.0,20.0,167.0
./croppedImages/cropped127.png,6.0,31.0,182.0
./croppedImages/cropped127.png,7.0,45.0,197.0
./croppedImages/cropped127.png,8.0,64.0,201.0
./croppedImages/cropped127.png,9.0,85.0,200.0
./croppedImages/cropped127.png,10.0,101.0,188.0
./croppedImages/cropped127.png,11.0,114.0,171.0
./croppedImages/cropped127.png,12.0,125.0,154.0
./croppedImages/cropped127.png,13.0,133.0,135.0
./croppedImages/cropped127.png,14.0,137.0,116.0
./croppedImages/cropped127.png,15.0,139.0,97.0
./croppedImages/cropped127.png,16.0,139.0,78.0
./croppedImages/cropped127.png,17.0,6.0,63.0
./croppedImages/cropped127.png,18.0,12.0,52.0
./croppedImages/cropped127.png,19.0,25.0,49.0
./croppedImages/cropped127.png,20.0,39.0,51.0
./croppedImages/cropped127.png,21.0,53.0,57.0
./croppedImages/cropped127.png,22.0,75.0,57.0
./croppedImages/cropped127.png,23.0,90.0,51.0
./croppedImages/cropped127.png,24.0,106.0,50.0
./croppedImages/cropped127.png,25.0,121.0,54.0
./croppedImages/cropped127.png,26.0,130.0,64.0
./croppedImages/cropped127.png,27.0,64.0,70.0
./croppedImages/cropped127.png,28.0,64.0,84.0
./croppedImages/cropped127.png,29.0,63.0,97.0
./croppedImages/cropped127.png,30.0,62.0,111.0
./croppedImages/cropped127.png,31.0,47.0,117.0
./croppedImages/cropped127.png,32.0,55.0,121.0
./croppedImages/cropped127.png,33.0,63.0,124.0
./croppedImages/cropped127.png,34.0,71.0,121.0
./croppedImages/cropped127.png,35.0,79.0,118.0
./croppedImages/cropped127.png,36.0,21.0,70.0
./croppedImages/cropped127.png,37.0,28.0,64.0
./croppedImages/cropped127.png,38.0,39.0,64.0
./croppedImages/cropped127.png,39.0,48.0,71.0
./croppedImages/cropped127.png,40.0,38.0,72.0
./croppedImages/cropped127.png,41.0,28.0,73.0
./croppedImages/cropped127.png,42.0,85.0,72.0
./croppedImages/cropped127.png,43.0,94.0,65.0
./croppedImages/cropped127.png,44.0,105.0,65.0
./croppedImages/cropped127.png,45.0,113.0,72.0
./croppedImages/cropped127.png,46.0,105.0,75.0
./croppedImages/cropped127.png,47.0,95.0,74.0
./croppedImages/cropped127.png,48.0,36.0,139.0
./croppedImages/cropped127.png,49.0,45.0,135.0
./croppedImages/cropped127.png,50.0,56.0,135.0
./croppedImages/cropped127.png,51.0,64.0,137.0
./croppedImages/cropped127.png,52.0,73.0,135.0
./croppedImages/cropped127.png,53.0,85.0,137.0
./croppedImages/cropped127.png,54.0,94.0,142.0
./croppedImages/cropped127.png,55.0,85.0,153.0
./croppedImages/cropped127.png,56.0,73.0,157.0
./croppedImages/cropped127.png,57.0,63.0,158.0
./croppedImages/cropped127.png,58.0,54.0,157.0
./croppedImages/cropped127.png,59.0,44.0,151.0
./croppedImages/cropped127.png,60.0,41.0,140.0
./croppedImages/cropped127.png,61.0,55.0,140.0
./croppedImages/cropped127.png,62.0,64.0,141.0
./croppedImages/cropped127.png,63.0,73.0,141.0
./croppedImages/cropped127.png,64.0,90.0,143.0
./croppedImages/cropped127.png,65.0,73.0,147.0
./croppedImages/cropped127.png,66.0,63.0,148.0
./croppedImages/cropped127.png,67.0,55.0,147.0
./croppedImages/cropped127.png,68.0,68.0,0.0
./croppedImages/cropped128.png,0.0,-1.0,84.0
./croppedImages/cropped128.png,1.0,-2.0,102.0
./croppedImages/cropped128.png,2.0,-2.0,121.0
./croppedImages/cropped128.png,3.0,0.0,139.0
./croppedImages/cropped128.png,4.0,4.0,158.0
./croppedImages/cropped128.png,5.0,13.0,173.0
./croppedImages/cropped128.png,6.0,26.0,187.0
