image,point,x,y
../../../cfd/BM-029-N.jpg,47.0,1370.0,804.0
../../../cfd/BM-029-N.jpg,48.0,1034.0,1177.0
../../../cfd/BM-029-N.jpg,49.0,1094.0,1146.0
../../../cfd/BM-029-N.jpg,50.0,1156.0,1125.0
../../../cfd/BM-029-N.jpg,51.0,1199.0,1142.0
../../../cfd/BM-029-N.jpg,52.0,1245.0,1127.0
../../../cfd/BM-029-N.jpg,53.0,1305.0,1150.0
../../../cfd/BM-029-N.jpg,54.0,1360.0,1190.0
../../../cfd/BM-029-N.jpg,55.0,1304.0,1242.0
../../../cfd/BM-029-N.jpg,56.0,1243.0,1261.0
../../../cfd/BM-029-N.jpg,57.0,1194.0,1262.0
../../../cfd/BM-029-N.jpg,58.0,1145.0,1257.0
../../../cfd/BM-029-N.jpg,59.0,1087.0,1236.0
../../../cfd/BM-029-N.jpg,60.0,1060.0,1180.0
../../../cfd/BM-029-N.jpg,61.0,1153.0,1182.0
../../../cfd/BM-029-N.jpg,62.0,1197.0,1188.0
../../../cfd/BM-029-N.jpg,63.0,1245.0,1184.0
../../../cfd/BM-029-N.jpg,64.0,1334.0,1189.0
../../../cfd/BM-029-N.jpg,65.0,1243.0,1184.0
../../../cfd/BM-029-N.jpg,66.0,1195.0,1189.0
../../../cfd/BM-029-N.jpg,67.0,1149.0,1180.0
../../../cfd/BM-030-N.jpg,0.0,832.0,789.0
../../../cfd/BM-030-N.jpg,1.0,833.0,896.0
../../../cfd/BM-030-N.jpg,2.0,845.0,1000.0
../../../cfd/BM-030-N.jpg,3.0,866.0,1103.0
../../../cfd/BM-030-N.jpg,4.0,903.0,1197.0
../../../cfd/BM-030-N.jpg,5.0,962.0,1279.0
../../../cfd/BM-030-N.jpg,6.0,1041.0,1344.0
../../../cfd/BM-030-N.jpg,7.0,1128.0,1399.0
../../../cfd/BM-030-N.jpg,8.0,1230.0,1414.0
../../../cfd/BM-030-N.jpg,9.0,1332.0,1398.0
../../../cfd/BM-030-N.jpg,10.0,1415.0,1343.0
../../../cfd/BM-030-N.jpg,11.0,1487.0,1278.0
../../../cfd/BM-030-N.jpg,12.0,1546.0,1199.0
../../../cfd/BM-030-N.jpg,13.0,1582.0,1109.0
../../../cfd/BM-030-N.jpg,14.0,1606.0,1009.0
../../../cfd/BM-030-N.jpg,15.0,1618.0,908.0
../../../cfd/BM-030-N.jpg,16.0,1619.0,802.0
../../../cfd/BM-030-N.jpg,17.0,887.0,721.0
../../../cfd/BM-030-N.jpg,18.0,937.0,663.0
../../../cfd/BM-030-N.jpg,19.0,1017.0,648.0
../../../cfd/BM-030-N.jpg,20.0,1093.0,663.0
../../../cfd/BM-030-N.jpg,21.0,1168.0,692.0
../../../cfd/BM-030-N.jpg,22.0,1300.0,694.0
../../../cfd/BM-030-N.jpg,23.0,1373.0,668.0
../../../cfd/BM-030-N.jpg,24.0,1448.0,652.0
../../../cfd/BM-030-N.jpg,25.0,1526.0,666.0
../../../cfd/BM-030-N.jpg,26.0,1576.0,724.0
../../../cfd/BM-030-N.jpg,27.0,1235.0,768.0
../../../cfd/BM-030-N.jpg,28.0,1238.0,835.0
../../../cfd/BM-030-N.jpg,29.0,1241.0,898.0
../../../cfd/BM-030-N.jpg,30.0,1244.0,966.0
../../../cfd/BM-030-N.jpg,31.0,1145.0,1024.0
../../../cfd/BM-030-N.jpg,32.0,1193.0,1031.0
../../../cfd/BM-030-N.jpg,33.0,1241.0,1039.0
../../../cfd/BM-030-N.jpg,34.0,1289.0,1029.0
../../../cfd/BM-030-N.jpg,35.0,1336.0,1019.0
../../../cfd/BM-030-N.jpg,36.0,975.0,779.0
../../../cfd/BM-030-N.jpg,37.0,1020.0,756.0
../../../cfd/BM-030-N.jpg,38.0,1070.0,756.0
../../../cfd/BM-030-N.jpg,39.0,1117.0,788.0
../../../cfd/BM-030-N.jpg,40.0,1067.0,791.0
../../../cfd/BM-030-N.jpg,41.0,1017.0,793.0
../../../cfd/BM-030-N.jpg,42.0,1353.0,788.0
../../../cfd/BM-030-N.jpg,43.0,1401.0,759.0
../../../cfd/BM-030-N.jpg,44.0,1448.0,758.0
../../../cfd/BM-030-N.jpg,45.0,1491.0,780.0
../../../cfd/BM-030-N.jpg,46.0,1451.0,795.0
../../../cfd/BM-030-N.jpg,47.0,1402.0,793.0
../../../cfd/BM-030-N.jpg,48.0,1076.0,1174.0
../../../cfd/BM-030-N.jpg,49.0,1140.0,1149.0
../../../cfd/BM-030-N.jpg,50.0,1202.0,1125.0
../../../cfd/BM-030-N.jpg,51.0,1241.0,1137.0
../../../cfd/BM-030-N.jpg,52.0,1276.0,1123.0
../../../cfd/BM-030-N.jpg,53.0,1332.0,1143.0
../../../cfd/BM-030-N.jpg,54.0,1391.0,1165.0
../../../cfd/BM-030-N.jpg,55.0,1334.0,1213.0
../../../cfd/BM-030-N.jpg,56.0,1279.0,1240.0
../../../cfd/BM-030-N.jpg,57.0,1240.0,1244.0
../../../cfd/BM-030-N.jpg,58.0,1198.0,1243.0
../../../cfd/BM-030-N.jpg,59.0,1138.0,1222.0
../../../cfd/BM-030-N.jpg,60.0,1103.0,1177.0
../../../cfd/BM-030-N.jpg,61.0,1201.0,1176.0
../../../cfd/BM-030-N.jpg,62.0,1241.0,1179.0
../../../cfd/BM-030-N.jpg,63.0,1277.0,1174.0
../../../cfd/BM-030-N.jpg,64.0,1366.0,1170.0
../../../cfd/BM-030-N.jpg,65.0,1277.0,1165.0
../../../cfd/BM-030-N.jpg,66.0,1240.0,1171.0
../../../cfd/BM-030-N.jpg,67.0,1200.0,1168.0
../../../cfd/BM-031-N.jpg,0.0,830.0,751.0
../../../cfd/BM-031-N.jpg,1.0,836.0,863.0
../../../cfd/BM-031-N.jpg,2.0,855.0,972.0
../../../cfd/BM-031-N.jpg,3.0,873.0,1080.0
../../../cfd/BM-031-N.jpg,4.0,897.0,1186.0
../../../cfd/BM-031-N.jpg,5.0,949.0,1283.0
../../../cfd/BM-031-N.jpg,6.0,1017.0,1367.0
../../../cfd/BM-031-N.jpg,7.0,1106.0,1427.0
../../../cfd/BM-031-N.jpg,8.0,1220.0,1438.0
../../../cfd/BM-031-N.jpg,9.0,1335.0,1423.0
../../../cfd/BM-031-N.jpg,10.0,1433.0,1368.0
../../../cfd/BM-031-N.jpg,11.0,1510.0,1292.0
../../../cfd/BM-031-N.jpg,12.0,1565.0,1198.0
../../../cfd/BM-031-N.jpg,13.0,1588.0,1090.0
../../../cfd/BM-031-N.jpg,14.0,1602.0,980.0
../../../cfd/BM-031-N.jpg,15.0,1617.0,868.0
../../../cfd/BM-031-N.jpg,16.0,1622.0,754.0
../../../cfd/BM-031-N.jpg,17.0,864.0,704.0
../../../cfd/BM-031-N.jpg,18.0,914.0,645.0
../../../cfd/BM-031-N.jpg,19.0,992.0,628.0
../../../cfd/BM-031-N.jpg,20.0,1067.0,639.0
../../../cfd/BM-031-N.jpg,21.0,1139.0,664.0
../../../cfd/BM-031-N.jpg,22.0,1268.0,654.0
../../../cfd/BM-031-N.jpg,23.0,1346.0,630.0
../../../cfd/BM-031-N.jpg,24.0,1425.0,618.0
../../../cfd/BM-031-N.jpg,25.0,1508.0,633.0
../../../cfd/BM-031-N.jpg,26.0,1566.0,686.0
../../../cfd/BM-031-N.jpg,27.0,1209.0,747.0
../../../cfd/BM-031-N.jpg,28.0,1211.0,825.0
../../../cfd/BM-031-N.jpg,29.0,1213.0,901.0
../../../cfd/BM-031-N.jpg,30.0,1216.0,981.0
../../../cfd/BM-031-N.jpg,31.0,1120.0,1032.0
../../../cfd/BM-031-N.jpg,32.0,1168.0,1039.0
../../../cfd/BM-031-N.jpg,33.0,1212.0,1046.0
../../../cfd/BM-031-N.jpg,34.0,1257.0,1041.0
../../../cfd/BM-031-N.jpg,35.0,1304.0,1036.0
../../../cfd/BM-031-N.jpg,36.0,949.0,761.0
../../../cfd/BM-031-N.jpg,37.0,996.0,732.0
../../../cfd/BM-031-N.jpg,38.0,1056.0,733.0
../../../cfd/BM-031-N.jpg,39.0,1103.0,775.0
../../../cfd/BM-031-N.jpg,40.0,1052.0,785.0
../../../cfd/BM-031-N.jpg,41.0,992.0,786.0
../../../cfd/BM-031-N.jpg,42.0,1320.0,775.0
../../../cfd/BM-031-N.jpg,43.0,1369.0,730.0
../../../cfd/BM-031-N.jpg,44.0,1429.0,726.0
../../../cfd/BM-031-N.jpg,45.0,1478.0,757.0
../../../cfd/BM-031-N.jpg,46.0,1437.0,784.0
../../../cfd/BM-031-N.jpg,47.0,1377.0,786.0
../../../cfd/BM-031-N.jpg,48.0,1031.0,1182.0
../../../cfd/BM-031-N.jpg,49.0,1090.0,1144.0
../../../cfd/BM-031-N.jpg,50.0,1156.0,1123.0
../../../cfd/BM-031-N.jpg,51.0,1204.0,1143.0
../../../cfd/BM-031-N.jpg,52.0,1256.0,1129.0
../../../cfd/BM-031-N.jpg,53.0,1325.0,1157.0
../../../cfd/BM-031-N.jpg,54.0,1384.0,1191.0
../../../cfd/BM-031-N.jpg,55.0,1322.0,1237.0
../../../cfd/BM-031-N.jpg,56.0,1255.0,1260.0
../../../cfd/BM-031-N.jpg,57.0,1201.0,1262.0
../../../cfd/BM-031-N.jpg,58.0,1150.0,1256.0
../../../cfd/BM-031-N.jpg,59.0,1086.0,1230.0
../../../cfd/BM-031-N.jpg,60.0,1058.0,1184.0
../../../cfd/BM-031-N.jpg,61.0,1155.0,1186.0
../../../cfd/BM-031-N.jpg,62.0,1204.0,1195.0
../../../cfd/BM-031-N.jpg,63.0,1257.0,1192.0
../../../cfd/BM-031-N.jpg,64.0,1355.0,1193.0
../../../cfd/BM-031-N.jpg,65.0,1253.0,1184.0
../../../cfd/BM-031-N.jpg,66.0,1201.0,1188.0
../../../cfd/BM-031-N.jpg,67.0,1151.0,1181.0
../../../cfd/BM-032-N.jpg,0.0,839.0,808.0
../../../cfd/BM-032-N.jpg,1.0,839.0,909.0
../../../cfd/BM-032-N.jpg,2.0,852.0,1016.0
../../../cfd/BM-032-N.jpg,3.0,871.0,1121.0
../../../cfd/BM-032-N.jpg,4.0,903.0,1219.0
../../../cfd/BM-032-N.jpg,5.0,961.0,1307.0
../../../cfd/BM-032-N.jpg,6.0,1032.0,1385.0
../../../cfd/BM-032-N.jpg,7.0,1115.0,1450.0
../../../cfd/BM-032-N.jpg,8.0,1225.0,1471.0
../../../cfd/BM-032-N.jpg,9.0,1335.0,1447.0
../../../cfd/BM-032-N.jpg,10.0,1424.0,1381.0
../../../cfd/BM-032-N.jpg,11.0,1495.0,1303.0
../../../cfd/BM-032-N.jpg,12.0,1550.0,1215.0
../../../cfd/BM-032-N.jpg,13.0,1580.0,1116.0
../../../cfd/BM-032-N.jpg,14.0,1593.0,1015.0
../../../cfd/BM-032-N.jpg,15.0,1599.0,913.0
../../../cfd/BM-032-N.jpg,16.0,1594.0,810.0
../../../cfd/BM-032-N.jpg,17.0,865.0,749.0
../../../cfd/BM-032-N.jpg,18.0,901.0,677.0
../../../cfd/BM-032-N.jpg,19.0,976.0,650.0
../../../cfd/BM-032-N.jpg,20.0,1051.0,658.0
../../../cfd/BM-032-N.jpg,21.0,1129.0,682.0
../../../cfd/BM-032-N.jpg,22.0,1273.0,691.0
../../../cfd/BM-032-N.jpg,23.0,1355.0,667.0
../../../cfd/BM-032-N.jpg,24.0,1433.0,654.0
../../../cfd/BM-032-N.jpg,25.0,1516.0,670.0
../../../cfd/BM-032-N.jpg,26.0,1563.0,736.0
../../../cfd/BM-032-N.jpg,27.0,1206.0,782.0
../../../cfd/BM-032-N.jpg,28.0,1208.0,842.0
../../../cfd/BM-032-N.jpg,29.0,1211.0,897.0
../../../cfd/BM-032-N.jpg,30.0,1213.0,959.0
../../../cfd/BM-032-N.jpg,31.0,1121.0,1016.0
../../../cfd/BM-032-N.jpg,32.0,1167.0,1026.0
../../../cfd/BM-032-N.jpg,33.0,1217.0,1037.0
../../../cfd/BM-032-N.jpg,34.0,1265.0,1024.0
../../../cfd/BM-032-N.jpg,35.0,1312.0,1013.0
../../../cfd/BM-032-N.jpg,36.0,956.0,803.0
../../../cfd/BM-032-N.jpg,37.0,996.0,771.0
../../../cfd/BM-032-N.jpg,38.0,1049.0,772.0
../../../cfd/BM-032-N.jpg,39.0,1096.0,808.0
../../../cfd/BM-032-N.jpg,40.0,1047.0,819.0
../../../cfd/BM-032-N.jpg,41.0,993.0,820.0
../../../cfd/BM-032-N.jpg,42.0,1326.0,807.0
../../../cfd/BM-032-N.jpg,43.0,1374.0,770.0
../../../cfd/BM-032-N.jpg,44.0,1429.0,766.0
../../../cfd/BM-032-N.jpg,45.0,1473.0,795.0
../../../cfd/BM-032-N.jpg,46.0,1435.0,816.0
../../../cfd/BM-032-N.jpg,47.0,1380.0,816.0
../../../cfd/BM-032-N.jpg,48.0,1043.0,1180.0
../../../cfd/BM-032-N.jpg,49.0,1104.0,1144.0
../../../cfd/BM-032-N.jpg,50.0,1170.0,1123.0
../../../cfd/BM-032-N.jpg,51.0,1219.0,1135.0
../../../cfd/BM-032-N.jpg,52.0,1269.0,1119.0
../../../cfd/BM-032-N.jpg,53.0,1336.0,1135.0
../../../cfd/BM-032-N.jpg,54.0,1397.0,1173.0
../../../cfd/BM-032-N.jpg,55.0,1338.0,1219.0
../../../cfd/BM-032-N.jpg,56.0,1276.0,1240.0
../../../cfd/BM-032-N.jpg,57.0,1223.0,1245.0
../../../cfd/BM-032-N.jpg,58.0,1171.0,1244.0
../../../cfd/BM-032-N.jpg,59.0,1108.0,1225.0
../../../cfd/BM-032-N.jpg,60.0,1072.0,1183.0
../../../cfd/BM-032-N.jpg,61.0,1170.0,1181.0
../../../cfd/BM-032-N.jpg,62.0,1220.0,1184.0
../../../cfd/BM-032-N.jpg,63.0,1271.0,1176.0
../../../cfd/BM-032-N.jpg,64.0,1371.0,1175.0
../../../cfd/BM-032-N.jpg,65.0,1271.0,1176.0
../../../cfd/BM-032-N.jpg,66.0,1221.0,1182.0
../../../cfd/BM-032-N.jpg,67.0,1170.0,1180.0
../../../cfd/BM-033-N.jpg,0.0,840.0,775.0
../../../cfd/BM-033-N.jpg,1.0,838.0,876.0
../../../cfd/BM-033-N.jpg,2.0,845.0,978.0
../../../cfd/BM-033-N.jpg,3.0,859.0,1082.0
../../../cfd/BM-033-N.jpg,4.0,893.0,1179.0
../../../cfd/BM-033-N.jpg,5.0,950.0,1268.0
../../../cfd/BM-033-N.jpg,6.0,1022.0,1347.0
../../../cfd/BM-033-N.jpg,7.0,1107.0,1404.0
../../../cfd/BM-033-N.jpg,8.0,1217.0,1419.0
../../../cfd/BM-033-N.jpg,9.0,1331.0,1404.0
../../../cfd/BM-033-N.jpg,10.0,1420.0,1344.0
../../../cfd/BM-033-N.jpg,11.0,1498.0,1270.0
../../../cfd/BM-033-N.jpg,12.0,1555.0,1186.0
../../../cfd/BM-033-N.jpg,13.0,1588.0,1093.0
../../../cfd/BM-033-N.jpg,14.0,1602.0,996.0
../../../cfd/BM-033-N.jpg,15.0,1608.0,897.0
../../../cfd/BM-033-N.jpg,16.0,1606.0,795.0
../../../cfd/BM-033-N.jpg,17.0,890.0,722.0
../../../cfd/BM-033-N.jpg,18.0,937.0,668.0
../../../cfd/BM-033-N.jpg,19.0,1013.0,660.0
../../../cfd/BM-033-N.jpg,20.0,1086.0,671.0
../../../cfd/BM-033-N.jpg,21.0,1164.0,685.0
../../../cfd/BM-033-N.jpg,22.0,1265.0,693.0
../../../cfd/BM-033-N.jpg,23.0,1345.0,678.0
../../../cfd/BM-033-N.jpg,24.0,1421.0,669.0
../../../cfd/BM-033-N.jpg,25.0,1498.0,676.0
../../../cfd/BM-033-N.jpg,26.0,1551.0,725.0
../../../cfd/BM-033-N.jpg,27.0,1217.0,770.0
../../../cfd/BM-033-N.jpg,28.0,1216.0,833.0
../../../cfd/BM-033-N.jpg,29.0,1216.0,893.0
../../../cfd/BM-033-N.jpg,30.0,1218.0,959.0
../../../cfd/BM-033-N.jpg,31.0,1118.0,1008.0
../../../cfd/BM-033-N.jpg,32.0,1166.0,1022.0
../../../cfd/BM-033-N.jpg,33.0,1216.0,1038.0
../../../cfd/BM-033-N.jpg,34.0,1267.0,1024.0
../../../cfd/BM-033-N.jpg,35.0,1316.0,1009.0
../../../cfd/BM-033-N.jpg,36.0,963.0,779.0
../../../cfd/BM-033-N.jpg,37.0,1006.0,751.0
../../../cfd/BM-033-N.jpg,38.0,1058.0,753.0
../../../cfd/BM-033-N.jpg,39.0,1103.0,793.0
../../../cfd/BM-033-N.jpg,40.0,1054.0,801.0
../../../cfd/BM-033-N.jpg,41.0,1001.0,801.0
../../../cfd/BM-033-N.jpg,42.0,1335.0,796.0
../../../cfd/BM-033-N.jpg,43.0,1379.0,756.0
../../../cfd/BM-033-N.jpg,44.0,1431.0,754.0
../../../cfd/BM-033-N.jpg,45.0,1474.0,779.0
../../../cfd/BM-033-N.jpg,46.0,1437.0,802.0
../../../cfd/BM-033-N.jpg,47.0,1385.0,804.0
../../../cfd/BM-033-N.jpg,48.0,1041.0,1168.0
../../../cfd/BM-033-N.jpg,49.0,1104.0,1147.0
../../../cfd/BM-033-N.jpg,50.0,1169.0,1131.0
../../../cfd/BM-033-N.jpg,51.0,1209.0,1145.0
../../../cfd/BM-033-N.jpg,52.0,1253.0,1131.0
../../../cfd/BM-033-N.jpg,53.0,1318.0,1147.0
../../../cfd/BM-033-N.jpg,54.0,1378.0,1168.0
../../../cfd/BM-033-N.jpg,55.0,1319.0,1209.0
../../../cfd/BM-033-N.jpg,56.0,1256.0,1227.0
../../../cfd/BM-033-N.jpg,57.0,1211.0,1231.0
../../../cfd/BM-033-N.jpg,58.0,1167.0,1228.0
../../../cfd/BM-033-N.jpg,59.0,1105.0,1212.0
../../../cfd/BM-033-N.jpg,60.0,1069.0,1171.0
../../../cfd/BM-033-N.jpg,61.0,1167.0,1184.0
../../../cfd/BM-033-N.jpg,62.0,1209.0,1187.0
../../../cfd/BM-033-N.jpg,63.0,1254.0,1182.0
../../../cfd/BM-033-N.jpg,64.0,1352.0,1173.0
../../../cfd/BM-033-N.jpg,65.0,1255.0,1167.0
../../../cfd/BM-033-N.jpg,66.0,1211.0,1172.0
../../../cfd/BM-033-N.jpg,67.0,1168.0,1168.0
../../../cfd/BM-034-N.jpg,0.0,844.0,752.0
../../../cfd/BM-034-N.jpg,1.0,847.0,859.0
../../../cfd/BM-034-N.jpg,2.0,857.0,969.0
../../../cfd/BM-034-N.jpg,3.0,872.0,1078.0
../../../cfd/BM-034-N.jpg,4.0,902.0,1179.0
../../../cfd/BM-034-N.jpg,5.0,960.0,1272.0
../../../cfd/BM-034-N.jpg,6.0,1031.0,1353.0
../../../cfd/BM-034-N.jpg,7.0,1120.0,1414.0
../../../cfd/BM-034-N.jpg,8.0,1231.0,1430.0
../../../cfd/BM-034-N.jpg,9.0,1343.0,1411.0
../../../cfd/BM-034-N.jpg,10.0,1432.0,1345.0
../../../cfd/BM-034-N.jpg,11.0,1509.0,1258.0
../../../cfd/BM-034-N.jpg,12.0,1566.0,1164.0
../../../cfd/BM-034-N.jpg,13.0,1595.0,1060.0
../../../cfd/BM-034-N.jpg,14.0,1608.0,948.0
../../../cfd/BM-034-N.jpg,15.0,1615.0,838.0
../../../cfd/BM-034-N.jpg,16.0,1615.0,728.0
../../../cfd/BM-034-N.jpg,17.0,882.0,716.0
../../../cfd/BM-034-N.jpg,18.0,929.0,663.0
../../../cfd/BM-034-N.jpg,19.0,1004.0,653.0
../../../cfd/BM-034-N.jpg,20.0,1079.0,658.0
../../../cfd/BM-034-N.jpg,21.0,1152.0,681.0
../../../cfd/BM-034-N.jpg,22.0,1273.0,671.0
../../../cfd/BM-034-N.jpg,23.0,1347.0,645.0
../../../cfd/BM-034-N.jpg,24.0,1421.0,639.0
../../../cfd/BM-034-N.jpg,25.0,1496.0,647.0
../../../cfd/BM-034-N.jpg,26.0,1551.0,692.0
../../../cfd/BM-034-N.jpg,27.0,1217.0,762.0
../../../cfd/BM-034-N.jpg,28.0,1219.0,829.0
../../../cfd/BM-034-N.jpg,29.0,1222.0,894.0
../../../cfd/BM-034-N.jpg,30.0,1224.0,965.0
../../../cfd/BM-034-N.jpg,31.0,1123.0,1016.0
../../../cfd/BM-034-N.jpg,32.0,1172.0,1027.0
../../../cfd/BM-034-N.jpg,33.0,1223.0,1038.0
../../../cfd/BM-034-N.jpg,34.0,1276.0,1022.0
../../../cfd/BM-034-N.jpg,35.0,1326.0,1008.0
../../../cfd/BM-034-N.jpg,36.0,964.0,775.0
../../../cfd/BM-034-N.jpg,37.0,1009.0,747.0
../../../cfd/BM-034-N.jpg,38.0,1067.0,749.0
../../../cfd/BM-034-N.jpg,39.0,1117.0,787.0
../../../cfd/BM-034-N.jpg,40.0,1065.0,798.0
../../../cfd/BM-034-N.jpg,41.0,1007.0,799.0
../../../cfd/BM-034-N.jpg,42.0,1321.0,780.0
../../../cfd/BM-034-N.jpg,43.0,1373.0,741.0
../../../cfd/BM-034-N.jpg,44.0,1430.0,737.0
../../../cfd/BM-034-N.jpg,45.0,1475.0,764.0
../../../cfd/BM-034-N.jpg,46.0,1435.0,789.0
../../../cfd/BM-034-N.jpg,47.0,1379.0,792.0
../../../cfd/BM-034-N.jpg,48.0,1056.0,1164.0
../../../cfd/BM-034-N.jpg,49.0,1115.0,1135.0
../../../cfd/BM-034-N.jpg,50.0,1180.0,1113.0
../../../cfd/BM-034-N.jpg,51.0,1225.0,1125.0
../../../cfd/BM-034-N.jpg,52.0,1273.0,1109.0
../../../cfd/BM-034-N.jpg,53.0,1339.0,1125.0
../../../cfd/BM-034-N.jpg,54.0,1402.0,1149.0
../../../cfd/BM-034-N.jpg,55.0,1345.0,1208.0
../../../cfd/BM-034-N.jpg,56.0,1280.0,1237.0
../../../cfd/BM-034-N.jpg,57.0,1228.0,1244.0
../../../cfd/BM-034-N.jpg,58.0,1179.0,1242.0
../../../cfd/BM-034-N.jpg,59.0,1115.0,1220.0
../../../cfd/BM-034-N.jpg,60.0,1085.0,1170.0
../../../cfd/BM-034-N.jpg,61.0,1179.0,1174.0
../../../cfd/BM-034-N.jpg,62.0,1225.0,1175.0
../../../cfd/BM-034-N.jpg,63.0,1275.0,1168.0
../../../cfd/BM-034-N.jpg,64.0,1374.0,1155.0
../../../cfd/BM-034-N.jpg,65.0,1277.0,1159.0
../../../cfd/BM-034-N.jpg,66.0,1226.0,1168.0
../../../cfd/BM-034-N.jpg,67.0,1180.0,1164.0
../../../cfd/BM-036-N.jpg,0.0,823.0,756.0
../../../cfd/BM-036-N.jpg,1.0,825.0,865.0
../../../cfd/BM-036-N.jpg,2.0,842.0,974.0
../../../cfd/BM-036-N.jpg,3.0,865.0,1083.0
../../../cfd/BM-036-N.jpg,4.0,895.0,1189.0
../../../cfd/BM-036-N.jpg,5.0,950.0,1278.0
../../../cfd/BM-036-N.jpg,6.0,1018.0,1352.0
../../../cfd/BM-036-N.jpg,7.0,1104.0,1408.0
../../../cfd/BM-036-N.jpg,8.0,1210.0,1424.0
../../../cfd/BM-036-N.jpg,9.0,1319.0,1409.0
../../../cfd/BM-036-N.jpg,10.0,1406.0,1356.0
../../../cfd/BM-036-N.jpg,11.0,1483.0,1279.0
../../../cfd/BM-036-N.jpg,12.0,1542.0,1191.0
../../../cfd/BM-036-N.jpg,13.0,1578.0,1090.0
../../../cfd/BM-036-N.jpg,14.0,1604.0,982.0
../../../cfd/BM-036-N.jpg,15.0,1619.0,873.0
../../../cfd/BM-036-N.jpg,16.0,1624.0,763.0
../../../cfd/BM-036-N.jpg,17.0,866.0,694.0
../../../cfd/BM-036-N.jpg,18.0,919.0,640.0
../../../cfd/BM-036-N.jpg,19.0,1000.0,638.0
../../../cfd/BM-036-N.jpg,20.0,1072.0,660.0
../../../cfd/BM-036-N.jpg,21.0,1144.0,690.0
../../../cfd/BM-036-N.jpg,22.0,1285.0,692.0
../../../cfd/BM-036-N.jpg,23.0,1358.0,665.0
../../../cfd/BM-036-N.jpg,24.0,1430.0,645.0
../../../cfd/BM-036-N.jpg,25.0,1508.0,648.0
../../../cfd/BM-036-N.jpg,26.0,1562.0,697.0
../../../cfd/BM-036-N.jpg,27.0,1220.0,774.0
../../../cfd/BM-036-N.jpg,28.0,1221.0,844.0
../../../cfd/BM-036-N.jpg,29.0,1221.0,910.0
../../../cfd/BM-036-N.jpg,30.0,1223.0,980.0
../../../cfd/BM-036-N.jpg,31.0,1119.0,1031.0
../../../cfd/BM-036-N.jpg,32.0,1168.0,1037.0
../../../cfd/BM-036-N.jpg,33.0,1216.0,1045.0
../../../cfd/BM-036-N.jpg,34.0,1265.0,1040.0
../../../cfd/BM-036-N.jpg,35.0,1313.0,1036.0
../../../cfd/BM-036-N.jpg,36.0,948.0,782.0
../../../cfd/BM-036-N.jpg,37.0,994.0,754.0
../../../cfd/BM-036-N.jpg,38.0,1052.0,758.0
../../../cfd/BM-036-N.jpg,39.0,1102.0,799.0
../../../cfd/BM-036-N.jpg,40.0,1048.0,809.0
../../../cfd/BM-036-N.jpg,41.0,989.0,807.0
../../../cfd/BM-036-N.jpg,42.0,1324.0,806.0
../../../cfd/BM-036-N.jpg,43.0,1374.0,767.0
../../../cfd/BM-036-N.jpg,44.0,1432.0,766.0
../../../cfd/BM-036-N.jpg,45.0,1480.0,791.0
../../../cfd/BM-036-N.jpg,46.0,1438.0,817.0
../../../cfd/BM-036-N.jpg,47.0,1380.0,818.0
../../../cfd/BM-036-N.jpg,48.0,1032.0,1183.0
../../../cfd/BM-036-N.jpg,49.0,1099.0,1154.0
../../../cfd/BM-036-N.jpg,50.0,1171.0,1136.0
../../../cfd/BM-036-N.jpg,51.0,1215.0,1148.0
../../../cfd/BM-036-N.jpg,52.0,1262.0,1138.0
../../../cfd/BM-036-N.jpg,53.0,1332.0,1159.0
../../../cfd/BM-036-N.jpg,54.0,1395.0,1188.0
../../../cfd/BM-036-N.jpg,55.0,1332.0,1252.0
../../../cfd/BM-036-N.jpg,56.0,1261.0,1279.0
../../../cfd/BM-036-N.jpg,57.0,1211.0,1281.0
../../../cfd/BM-036-N.jpg,58.0,1163.0,1276.0
../../../cfd/BM-036-N.jpg,59.0,1093.0,1247.0
../../../cfd/BM-036-N.jpg,60.0,1063.0,1189.0
../../../cfd/BM-036-N.jpg,61.0,1169.0,1193.0
../../../cfd/BM-036-N.jpg,62.0,1214.0,1198.0
../../../cfd/BM-036-N.jpg,63.0,1262.0,1195.0
../../../cfd/BM-036-N.jpg,64.0,1367.0,1193.0
../../../cfd/BM-036-N.jpg,65.0,1260.0,1199.0
../../../cfd/BM-036-N.jpg,66.0,1213.0,1203.0
../../../cfd/BM-036-N.jpg,67.0,1167.0,1197.0
../../../cfd/BM-037-N.jpg,0.0,830.0,796.0
../../../cfd/BM-037-N.jpg,1.0,833.0,900.0
../../../cfd/BM-037-N.jpg,2.0,844.0,1001.0
../../../cfd/BM-037-N.jpg,3.0,856.0,1106.0
../../../cfd/BM-037-N.jpg,4.0,879.0,1209.0
../../../cfd/BM-037-N.jpg,5.0,932.0,1301.0
../../../cfd/BM-037-N.jpg,6.0,1002.0,1381.0
../../../cfd/BM-037-N.jpg,7.0,1090.0,1444.0
../../../cfd/BM-037-N.jpg,8.0,1201.0,1468.0
../../../cfd/BM-037-N.jpg,9.0,1315.0,1456.0
../../../cfd/BM-037-N.jpg,10.0,1411.0,1401.0
../../../cfd/BM-037-N.jpg,11.0,1490.0,1330.0
../../../cfd/BM-037-N.jpg,12.0,1548.0,1243.0
../../../cfd/BM-037-N.jpg,13.0,1577.0,1142.0
../../../cfd/BM-037-N.jpg,14.0,1594.0,1039.0
../../../cfd/BM-037-N.jpg,15.0,1609.0,938.0
